text,clean_text,labels
"Метки: 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:


ПИСЬ",метки 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему пись,0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 1
"Метки: 1 0 0 0 0 0 0 1 1 1 1 1 0 1 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:



1.",метки 1 0 0 0 0 0 0 1 1 1 1 1 0 1 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 1,1 0 0 0 0 0 0 1 1 1 1 1 0 1 1 0 0 1 1 0
"Метки: 1 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

&lt;d",метки 1 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему lt d,1 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0
"Метки: 1 1 0 0 1 0 0 0 0 1 0 0 1 1 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:



1
",метки 1 1 0 0 1 0 0 0 0 1 0 0 1 1 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 1,1 1 0 0 1 0 0 0 0 1 0 0 1 1 1 1 1 1 1 0
"Метки: 1 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:



Запись",метки 1 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему запись,1 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 0
"Метки: 1 0 0 0 0 0 0 1 1 1 1 1 1 0 1 1 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:




М",метки 1 0 0 0 0 0 0 1 1 1 1 1 1 0 1 1 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему м,1 0 0 0 0 0 0 1 1 1 1 1 1 0 1 1 0 1 1 0
"Метки: 1 1 0 0 1 0 0 1 1 1 0 0 1 1 0 1 1 0 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

http://www.",метки 1 1 0 0 1 0 0 1 1 1 0 0 1 1 0 1 1 0 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему,1 1 0 0 1 0 0 1 1 1 0 0 1 1 0 1 1 0 1 0
"Метки: 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

Какими словами вы",метки 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему какими словами вы,1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0
"Метки: 0 1 0 0 1 0 0 1 1 0 0 1 1 1 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:





",метки 0 1 0 0 1 0 0 1 1 0 0 1 1 1 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему,0 1 0 0 1 0 0 1 1 0 0 1 1 1 1 0 1 1 1 0
"Метки: 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

В чем ошибка?",метки 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему в чем ошибка,1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0
"Метки: 1 0 0 0 0 0 0 1 0 1 1 1 0 1 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
&lt;/a",метки 1 0 0 0 0 0 0 1 0 1 1 1 0 1 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему lt a,1 0 0 0 0 0 0 1 0 1 1 1 0 1 1 0 0 1 1 0
"Метки: 0 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
Провода
Все",метки 0 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему провода все,0 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0
"Метки: 1 1 0 1 1 0 0 1 1 1 0 0 1 0 0 0 1 0 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

1) Я пишу",метки 1 1 0 1 1 0 0 1 1 1 0 0 1 0 0 0 1 0 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 1 я пишу,1 1 0 1 1 0 0 1 1 1 0 0 1 0 0 0 1 0 1 0
"Метки: 0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

В чем отличие от",метки 0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему в чем отличие от,0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0
"Метки: 1 1 0 0 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:


2. ",метки 1 1 0 0 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 2,1 1 0 0 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 0
"Метки: 0 1 0 0 1 0 0 1 1 1 1 0 1 1 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:


ПРИГО",метки 0 1 0 0 1 0 0 1 1 1 1 0 1 1 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему приго,0 1 0 0 1 0 0 1 1 1 1 0 1 1 1 0 1 1 1 0
"Метки: 1 0 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:



В чем",метки 1 0 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему в чем,1 0 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0
"Метки: 1 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

«…Впервые",метки 1 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 напиши короткий связный текст по русски 2 3 предложения на эту тему впервые,1 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1
"Метки: 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:


Две девушки",метки 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему две девушки,1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 1
"Метки: 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

2
1 -",метки 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 2 1,1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 0 1 1 1 0
"Метки: 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

Благодарности и",метки 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему благодарности и,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1
"Метки: 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:



1
",метки 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему 1,0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 0 1
"Метки: 0 1 0 0 1 0 0 1 1 1 0 0 1 1 0 1 1 0 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:



read more",метки 0 1 0 0 1 0 0 1 1 1 0 0 1 1 0 1 1 0 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему read more,0 1 0 0 1 0 0 1 1 1 0 0 1 1 0 1 1 0 1 0
"Метки: 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:



1.",метки 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 1,1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 1 1 1 0
"Метки: 0 1 0 0 1 0 0 1 1 0 0 1 1 1 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:



https",метки 0 1 0 0 1 0 0 1 1 0 0 1 1 1 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему https,0 1 0 0 1 0 0 1 1 0 0 1 1 1 1 1 1 1 1 0
"Метки: 1 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
http://www.y",метки 1 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему,1 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0
"Метки: 0 1 0 0 0 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:



Доку",метки 0 1 0 0 0 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему доку,0 1 0 0 0 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0
"Метки: 0 1 1 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:


Библия",метки 0 1 1 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему библия,0 1 1 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0
"Метки: 0 1 0 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:


Второе.",метки 0 1 0 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему второе,0 1 0 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0
"Метки: 1 0 0 0 0 0 0 1 1 1 1 1 1 1 0 1 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

Что подарить на День",метки 1 0 0 0 0 0 0 1 1 1 1 1 1 1 0 1 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему что подарить на день,1 0 0 0 0 0 0 1 1 1 1 1 1 1 0 1 0 1 1 0
"Метки: 0 0 0 0 1 0 0 1 1 0 0 0 1 1 0 1 1 0 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:





",метки 0 0 0 0 1 0 0 1 1 0 0 0 1 1 0 1 1 0 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему,0 0 0 0 1 0 0 1 1 0 0 0 1 1 0 1 1 0 0 1
"Метки: 1 1 0 0 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

Что это за пор",метки 1 1 0 0 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему что это за пор,1 1 0 0 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 0
"Метки: 0 0 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:


Вариант",метки 0 0 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему вариант,0 0 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0
"Метки: 0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:





",метки 0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему,0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 1 1 1 0
"Метки: 0 0 0 0 0 0 0 1 1 1 1 1 0 0 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

Сочинение «",метки 0 0 0 0 0 0 0 1 1 1 1 1 0 0 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему сочинение,0 0 0 0 0 0 0 1 1 1 1 1 0 0 1 0 0 1 1 0
"Метки: 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 1 1 1 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:




По",метки 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 1 1 1 1 напиши короткий связный текст по русски 2 3 предложения на эту тему по,0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 1 1 1 1
